PH-20231014-04,NO4,undefined
PH-20231014-05,NO4,-3.519130434782608
PH-20231014-06,NO4,-1.4127516778523492
PH-20231014-07,NO4,undefined
PH-20231014-08,NO4,0.8000000000000002
PH-20231014-09,NO4,-1.542042253521127
PH-20231014-10,NO4,-1.17078431372549
PH-20231014-11,NO4,undefined
PH-20231014-12,NO4,undefined
PH-20231014-13,NO4,undefined
PH-20231014-14,NO4,undefined
PH-20231014-15,NO4,undefined
PH-20231014-16,NO4,undefined
PH-20231014-17,NO4,undefined
PH-20231014-18,NO4,undefined
PH-20231014-19,NO4,undefined
PH-20231014-20,NO4,undefined
PH-20231014-21,NO4,undefined
PH-20231014-22,NO4,undefined
PH-20231014-23,NO4,undefined
PH-20231014-24,NO4,0.5
PH-20231015-01,NO4,-4.028971962616823
PH-20231015-02,NO4,-4.981967213114753
PH-20231015-03,NO4,-5.0696330275229355
PH-20231015-04,NO4,-6.35
PH-20231015-05,NO4,-5.222499999999999
PH-20231015-06,NO4,-0.8156249999999998
PH-20231015-07,NO4,-7.222857142857142
PH-20231015-08,NO4,-6.3047826086956515
PH-20231015-09,NO4,-4.676666666666667
PH-20231015-10,NO4,-0.76
PH-20231015-11,NO4,0.6272242424242424
PH-20231015-12,NO4,0.4991631799163181
PH-20231015-13,NO4,0.3566101694915254
PH-20231015-14,NO4,undefined
PH-20231015-15,NO4,-0.9337704918032789
PH-20231015-16,NO4,3.456088888888889
PH-20231015-17,NO4,1.0355058823529413
PH-20231015-18,NO4,2.0718055555555552
PH-20231015-19,NO4,0.539564315352697
PH-20231015-20,NO4,3.440584415584416
PH-20231015-21,NO4,3.4708333333333337
PH-20231015-22,NO4,2.798928571428572
PH-20231015-23,NO4,2.7990825688073393
PH-20231015-24,NO4,3.5306818181818187
